Order_ID,Distributor_ID,Product_ID,Order_Date,Quantity_Ordered,Discount%_Applied,Unit_Price
B2B002797,D0009,P0027,20-03-2023,83,0.05,102.448
B2B002798,D0100,P0020,08-05-2023,72,0.15,129.795
B2B002799,D0067,P0031,28-05-2024,66,0.14,264.622
B2B002800,D0079,P0007,31-05-2024,17,0.14,33.0756
B2B002801,D0010,P0030,30-03-2024,17,0.14,28.1736
B2B002802,D0030,P0008,30-03-2024,61,0.03,421.3971
B2B002803,D0090,P0008,11-01-2024,18,0.09,395.3313
B2B002804,D0086,P0024,31-10-2023,54,0.15,161.092
B2B002805,D0021,P0011,08-03-2023,62,0.13,17.4783
B2B002806,D0071,P0008,27-06-2024,94,0.12,382.2984
B2B002807,D0085,P0009,30-10-2023,20,0.07,283.2315
B2B002808,D0064,P0028,17-03-2024,67,0.08,241.0124
B2B002809,D0044,P0039,04-06-2024,37,0.15,293.4795
B2B002810,D0062,P0005,16-01-2024,75,0.07,80.3985
B2B002811,D0009,P0038,16-04-2024,27,0.12,50.9168
B2B002812,D0041,P0048,17-01-2023,29,0.01,262.1817
B2B002813,D0036,P0011,16-01-2024,76,0.1,18.081
B2B002814,D0008,P0009,07-01-2024,29,0,304.55
B2B002815,D0014,P0032,10-04-2024,30,0.13,81.3972
B2B002816,D0095,P0041,04-02-2023,31,0.13,60.726
B2B002817,D0062,P0032,08-07-2023,73,0.08,86.0752
B2B002818,D0023,P0040,06-12-2023,56,0.03,218.8999
B2B002819,D0027,P0001,10-03-2023,92,0.1,174.168
B2B002820,D0064,P0027,15-02-2024,28,0.13,93.8208
B2B002821,D0046,P0019,16-01-2024,45,0.02,217.217
B2B002822,D0064,P0004,11-01-2023,90,0.16,254.8056
B2B002823,D0066,P0030,23-03-2023,64,0.16,27.5184
B2B002824,D0060,P0019,30-06-2023,88,0.09,201.7015
B2B002825,D0091,P0008,01-05-2024,49,0.03,421.3971
B2B002826,D0050,P0004,19-12-2023,48,0.11,269.9726
B2B002827,D0015,P0045,10-05-2023,84,0.12,120.384
B2B002828,D0034,P0032,23-06-2024,86,0.03,90.7532
B2B002829,D0094,P0005,27-09-2023,56,0.12,76.076
B2B002830,D0030,P0016,22-10-2023,13,0.19,80.8947
B2B002831,D0047,P0014,06-05-2023,84,0.06,107.207
B2B002832,D0074,P0013,19-10-2023,24,0.08,384.468
B2B002833,D0045,P0046,27-11-2023,22,0.13,291.1368
B2B002834,D0099,P0009,25-04-2024,96,0.06,286.277
B2B002835,D0051,P0018,15-01-2023,67,0.13,232.4031
B2B002836,D0084,P0045,24-03-2023,35,0.06,128.592
B2B002837,D0049,P0023,23-06-2024,56,0.14,131.709
B2B002838,D0098,P0034,04-01-2024,50,0.19,384.7095
B2B002839,D0089,P0033,19-05-2023,37,0.09,38.1108
B2B002840,D0025,P0004,20-03-2024,41,0.12,266.9392
B2B002841,D0085,P0023,24-09-2023,37,0.06,143.961
B2B002842,D0057,P0008,01-02-2023,72,0,434.43
B2B002843,D0043,P0016,16-03-2023,61,0.15,84.8895
B2B002844,D0065,P0031,12-09-2023,32,0.16,258.468
B2B002845,D0042,P0024,18-03-2024,20,0.01,187.6248
B2B002846,D0009,P0001,20-12-2023,81,0.08,178.0384
B2B002847,D0071,P0007,24-09-2023,92,0.15,32.691
B2B002848,D0011,P0003,07-06-2024,58,0.06,346.5592
B2B002849,D0013,P0019,10-01-2023,18,0.08,203.918
B2B002850,D0010,P0016,06-03-2023,67,0.02,97.8726
B2B002851,D0021,P0041,18-02-2023,49,0.03,67.706
B2B002852,D0006,P0011,26-06-2023,19,0.14,17.2774
B2B002853,D0003,P0044,01-11-2023,66,0.17,378.1231
B2B002854,D0098,P0043,12-01-2023,92,0.15,22.8225
B2B002855,D0013,P0012,12-05-2023,66,0.12,427.0288
B2B002856,D0080,P0024,31-10-2023,82,0.17,157.3016
B2B002857,D0007,P0010,20-01-2024,11,0.13,310.5552
B2B002858,D0073,P0010,17-01-2023,31,0.17,296.2768
B2B002859,D0004,P0020,29-11-2023,24,0.16,128.268
B2B002860,D0061,P0036,06-09-2023,77,0.03,393.9267
B2B002861,D0062,P0035,21-05-2023,48,0.03,468.6652
B2B002862,D0034,P0029,10-03-2024,42,0.17,249.2324
B2B002863,D0073,P0005,12-05-2024,20,0.05,82.1275
B2B002864,D0018,P0024,10-06-2023,27,0.17,157.3016
B2B002865,D0025,P0003,13-01-2023,61,0.1,331.812
B2B002866,D0096,P0047,23-05-2024,74,0.07,151.3482
B2B002867,D0047,P0026,18-05-2023,95,0.14,339.4764
B2B002868,D0074,P0025,13-12-2023,65,0.18,191.4454
B2B002869,D0095,P0029,03-05-2024,67,0.12,264.2464
B2B002870,D0045,P0020,18-02-2024,51,0.12,134.376
B2B002871,D0074,P0032,12-03-2024,78,0.19,75.7836
B2B002872,D0070,P0003,20-01-2024,63,0.16,309.6912
B2B002873,D0023,P0043,27-10-2023,52,0.08,24.702
B2B002874,D0045,P0020,09-05-2023,12,0.06,143.538
B2B002875,D0002,P0028,14-05-2024,86,0.09,238.3927
B2B002876,D0033,P0018,05-08-2023,91,0,267.13
B2B002877,D0031,P0026,16-04-2023,42,0.12,347.3712
B2B002878,D0079,P0042,12-05-2024,71,0.06,237.4816
B2B002879,D0019,P0013,13-07-2023,27,0.18,342.678
B2B002880,D0005,P0038,11-04-2024,20,0.05,54.967
B2B002881,D0034,P0042,28-05-2023,21,0.11,224.8496
B2B002882,D0098,P0024,29-04-2024,18,0.15,161.092
B2B002883,D0008,P0046,28-02-2023,43,0.05,317.908
B2B002884,D0094,P0040,24-04-2024,55,0.16,189.5628
B2B002885,D0027,P0030,10-11-2023,27,0.01,32.4324
B2B002886,D0090,P0040,17-01-2024,86,0.09,205.3597
B2B002887,D0079,P0015,25-01-2023,14,0.06,93.1446
B2B002888,D0047,P0015,07-10-2023,82,0.18,81.2538
B2B002889,D0004,P0006,01-07-2023,75,0.2,69.152
B2B002890,D0005,P0029,27-05-2023,58,0.05,285.266
B2B002891,D0099,P0030,27-08-2023,69,0.02,32.1048
B2B002892,D0074,P0044,05-08-2023,83,0.02,446.4586
B2B002893,D0050,P0012,07-04-2024,19,0.08,446.4392
B2B002894,D0099,P0017,17-05-2024,93,0.07,147.9444
B2B002895,D0089,P0017,27-01-2024,36,0.13,138.3996
B2B002896,D0081,P0029,26-01-2024,74,0.06,282.2632
B2B002897,D0084,P0018,14-03-2023,91,0.04,256.4448
B2B002898,D0027,P0019,15-09-2023,33,0.01,219.4335
B2B002899,D0029,P0021,05-02-2023,43,0.2,247.848
B2B002900,D0003,P0005,27-01-2023,18,0.08,79.534
B2B002901,D0022,P0017,06-05-2023,50,0.08,146.3536
B2B002902,D0030,P0037,17-11-2023,94,0.18,130.5932
B2B002903,D0026,P0026,22-07-2023,73,0.19,319.7394
B2B002904,D0023,P0021,26-12-2023,77,0.16,260.2404
B2B002905,D0004,P0037,11-08-2023,28,0.11,141.7414
B2B002906,D0032,P0015,25-01-2024,42,0.02,97.1082
B2B002907,D0100,P0045,05-06-2023,39,0.2,109.44
B2B002908,D0052,P0030,31-03-2024,31,0.15,27.846
B2B002909,D0013,P0012,13-04-2024,14,0.01,480.4074
B2B002910,D0041,P0039,11-08-2023,39,0.04,331.4592
B2B002911,D0078,P0037,07-01-2024,82,0.16,133.7784
B2B002912,D0098,P0042,15-06-2023,85,0.14,217.2704
B2B002913,D0038,P0034,01-04-2023,72,0.14,408.457
B2B002914,D0078,P0031,07-10-2023,95,0.04,295.392
B2B002915,D0071,P0025,23-02-2023,88,0.19,189.1107
B2B002916,D0085,P0036,24-01-2023,83,0.03,393.9267
B2B002917,D0087,P0032,11-02-2023,25,0.05,88.882
B2B002918,D0033,P0009,08-04-2024,16,0.03,295.4135
B2B002919,D0043,P0016,07-05-2023,19,0.02,97.8726
B2B002920,D0033,P0036,30-01-2023,73,0.06,381.7434
B2B002921,D0060,P0037,16-09-2023,36,0.15,135.371
B2B002922,D0085,P0044,15-01-2023,13,0.14,391.7902
B2B002923,D0075,P0014,19-07-2023,89,0.03,110.6285
B2B002924,D0029,P0050,14-06-2023,99,0.1,90.522
B2B002925,D0081,P0033,16-03-2023,22,0.08,38.5296
B2B002926,D0058,P0039,20-02-2024,36,0.04,331.4592
B2B002927,D0093,P0031,12-11-2023,87,0.18,252.314
B2B002928,D0030,P0035,18-03-2024,25,0.12,425.1808
B2B002929,D0053,P0041,10-06-2024,39,0.11,62.122
B2B002930,D0072,P0010,09-03-2023,54,0,356.96
B2B002931,D0038,P0028,22-06-2024,20,0.01,259.3503
B2B002932,D0026,P0017,16-01-2023,23,0.12,139.9904
B2B002933,D0084,P0048,16-03-2023,59,0.05,251.5885
B2B002934,D0097,P0020,09-07-2023,90,0.03,148.119
B2B002935,D0003,P0048,11-05-2024,39,0.2,211.864
B2B002936,D0054,P0007,27-08-2023,17,0.09,34.9986
B2B002937,D0047,P0012,10-06-2024,10,0.06,456.1444
B2B002938,D0003,P0008,21-01-2024,22,0.03,421.3971
B2B002939,D0010,P0004,21-12-2023,71,0.1,273.006
B2B002940,D0038,P0003,19-06-2024,25,0.16,309.6912
B2B002941,D0020,P0006,26-09-2023,97,0.18,70.8808
B2B002942,D0021,P0031,26-03-2023,38,0.04,295.392
B2B002943,D0072,P0047,23-05-2024,66,0.14,139.9564
B2B002944,D0086,P0025,22-01-2024,57,0.07,217.1271
B2B002945,D0076,P0003,18-07-2023,18,0.18,302.3176
B2B002946,D0031,P0019,18-01-2023,18,0.15,188.4025
B2B002947,D0063,P0003,07-03-2023,18,0.11,328.1252
B2B002948,D0039,P0003,15-07-2023,52,0,368.68
B2B002949,D0096,P0037,04-05-2024,34,0.07,148.1118
B2B002950,D0063,P0027,02-07-2023,56,0.13,93.8208
B2B002951,D0039,P0044,14-12-2023,95,0.12,400.9016
B2B002952,D0005,P0038,16-11-2023,33,0.17,48.0238
B2B002953,D0100,P0003,29-02-2024,71,0.19,298.6308
B2B002954,D0084,P0032,25-03-2023,24,0.03,90.7532
B2B002955,D0058,P0045,08-12-2023,37,0.2,109.44
B2B002956,D0028,P0033,11-06-2024,12,0.18,34.3416
B2B002957,D0078,P0040,14-01-2023,74,0.1,203.103
B2B002958,D0011,P0045,15-09-2023,27,0.06,128.592
B2B002959,D0058,P0002,25-12-2023,72,0.13,413.9895
B2B002960,D0021,P0020,19-11-2023,63,0.01,151.173
B2B002961,D0024,P0009,11-03-2023,10,0.2,243.64
B2B002962,D0068,P0046,17-06-2023,81,0.02,327.9472
B2B002963,D0061,P0039,06-04-2023,71,0.19,279.6687
B2B002964,D0001,P0008,15-08-2023,60,0.14,373.6098
B2B002965,D0036,P0044,20-06-2024,73,0.02,446.4586
B2B002966,D0008,P0012,04-08-2023,46,0.12,427.0288
B2B002967,D0081,P0019,09-09-2023,54,0.09,201.7015
B2B002968,D0033,P0012,12-05-2024,76,0.19,393.0606
B2B002969,D0028,P0031,29-02-2024,90,0.12,270.776
B2B002970,D0063,P0014,15-01-2023,59,0.16,95.802
B2B002971,D0068,P0034,20-01-2024,89,0.1,427.455
B2B002972,D0079,P0046,16-10-2023,86,0.09,304.5224
B2B002973,D0009,P0043,08-03-2023,20,0.17,22.2855
B2B002974,D0067,P0036,22-11-2023,68,0.03,393.9267
B2B002975,D0089,P0029,15-02-2023,86,0.05,285.266
B2B002976,D0070,P0010,05-11-2023,14,0.16,299.8464
B2B002977,D0086,P0002,21-07-2023,76,0.13,413.9895
B2B002978,D0090,P0042,08-02-2024,87,0.12,222.3232
B2B002979,D0060,P0039,24-01-2023,52,0.11,307.2903
B2B002980,D0071,P0007,20-10-2023,32,0.18,31.5372
B2B002981,D0043,P0020,07-09-2023,99,0.13,132.849
B2B002982,D0065,P0006,18-02-2023,93,0.18,70.8808
B2B002983,D0055,P0039,20-01-2024,84,0.13,300.3849
B2B002984,D0028,P0030,22-03-2023,93,0.09,29.8116
B2B002985,D0021,P0034,30-03-2024,27,0.17,394.2085
B2B002986,D0082,P0022,22-05-2023,96,0,78.35
B2B002987,D0055,P0033,01-03-2024,10,0.16,35.1792
B2B002988,D0002,P0048,28-07-2023,23,0.05,251.5885
B2B002989,D0053,P0034,24-01-2023,53,0.06,446.453
B2B002990,D0043,P0022,28-03-2024,58,0.17,65.0305
B2B002991,D0014,P0037,29-01-2023,20,0.15,135.371
B2B002992,D0091,P0032,18-12-2023,12,0.05,88.882
B2B002993,D0070,P0005,29-10-2023,96,0.18,70.889
B2B002994,D0089,P0008,02-04-2024,99,0.1,390.987
B2B002995,D0087,P0022,24-06-2024,55,0.17,65.0305
B2B002996,D0040,P0029,26-04-2023,40,0.11,267.2492
B2B002997,D0016,P0011,20-05-2023,73,0,20.09
B2B002998,D0043,P0025,07-06-2023,52,0.13,203.1189
B2B002999,D0073,P0008,26-06-2023,66,0.12,382.2984
B2B003000,D0033,P0036,27-09-2023,75,0.05,385.8045
B2B003001,D0081,P0019,04-02-2024,83,0.11,197.2685
B2B003002,D0057,P0003,23-04-2023,76,0.14,317.0648
B2B003003,D0030,P0004,31-03-2023,73,0.11,269.9726
B2B003004,D0019,P0017,13-06-2024,71,0.04,152.7168
B2B003005,D0084,P0039,27-09-2023,76,0.02,338.3646
B2B003006,D0065,P0023,18-09-2023,16,0.18,125.583
B2B003007,D0037,P0036,06-11-2023,60,0.03,393.9267
B2B003008,D0057,P0008,17-09-2023,24,0.14,373.6098
B2B003009,D0049,P0016,25-12-2023,42,0.14,85.8882
B2B003010,D0026,P0042,12-01-2023,61,0.01,250.1136
B2B003011,D0031,P0050,12-03-2024,23,0.1,90.522
B2B003012,D0054,P0019,25-02-2023,82,0,221.65
B2B003013,D0025,P0017,11-06-2023,17,0.03,154.3076
B2B003014,D0051,P0025,02-01-2023,76,0.18,191.4454
B2B003015,D0087,P0049,01-02-2024,21,0.11,247.3221
B2B003016,D0036,P0036,13-01-2023,14,0.01,402.0489
B2B003017,D0048,P0034,08-11-2023,44,0.19,384.7095
B2B003018,D0066,P0021,23-06-2024,42,0.09,281.9271
B2B003019,D0035,P0034,06-01-2024,10,0.11,422.7055
B2B003020,D0020,P0023,13-08-2023,31,0.03,148.5555
B2B003021,D0010,P0007,05-06-2023,22,0.09,34.9986
B2B003022,D0005,P0017,06-01-2024,22,0.16,133.6272
B2B003023,D0089,P0018,19-04-2024,70,0.03,259.1161
B2B003024,D0018,P0034,26-09-2023,55,0.03,460.7015
B2B003025,D0045,P0035,06-05-2024,26,0.15,410.686
B2B003026,D0062,P0011,14-12-2023,19,0.19,16.2729
B2B003027,D0025,P0004,30-11-2023,27,0.15,257.839
B2B003028,D0054,P0048,21-07-2023,44,0.16,222.4572
B2B003029,D0023,P0026,16-01-2024,71,0.13,343.4238
B2B003030,D0044,P0009,27-03-2023,99,0.04,292.368
B2B003031,D0069,P0048,03-04-2024,55,0.17,219.8089
B2B003032,D0046,P0024,30-05-2023,15,0.07,176.2536
B2B003033,D0006,P0045,07-10-2023,82,0.12,120.384
B2B003034,D0005,P0044,08-09-2023,60,0.01,451.0143
B2B003035,D0051,P0022,22-02-2023,14,0.11,69.7315
B2B003036,D0005,P0029,11-01-2024,11,0.07,279.2604
B2B003037,D0097,P0020,12-01-2024,24,0.06,143.538
B2B003038,D0011,P0043,19-06-2023,50,0.02,26.313
B2B003039,D0082,P0020,05-12-2023,37,0.11,135.903
B2B003040,D0070,P0042,27-03-2023,74,0.1,227.376
B2B003041,D0020,P0039,21-04-2024,83,0.18,283.1214
B2B003042,D0095,P0047,04-11-2023,90,0.07,151.3482
B2B003043,D0015,P0031,02-11-2023,67,0.05,292.315
B2B003044,D0088,P0026,05-07-2023,42,0.15,335.529
B2B003045,D0025,P0008,12-10-2023,12,0.13,377.9541
B2B003046,D0073,P0036,15-12-2023,46,0.1,365.499
B2B003047,D0052,P0030,03-05-2023,41,0.15,27.846
B2B003048,D0003,P0030,17-11-2023,92,0.01,32.4324
B2B003049,D0011,P0025,22-01-2023,31,0.17,193.7801
B2B003050,D0061,P0041,19-12-2023,17,0.13,60.726
B2B003051,D0090,P0021,17-06-2023,36,0.15,263.3385
B2B003052,D0027,P0041,14-02-2024,67,0.12,61.424
B2B003053,D0030,P0013,06-10-2023,23,0.15,355.215
B2B003054,D0059,P0048,15-08-2023,52,0.05,251.5885
B2B003055,D0025,P0014,20-06-2024,87,0.11,101.5045
B2B003056,D0001,P0005,12-07-2023,51,0.19,70.0245
B2B003057,D0081,P0011,09-04-2024,73,0.08,18.4828
B2B003058,D0035,P0012,24-12-2023,64,0.12,427.0288
B2B003059,D0001,P0038,30-04-2023,58,0.02,56.7028
B2B003060,D0096,P0039,23-06-2023,17,0.13,300.3849
B2B003061,D0062,P0012,22-04-2023,28,0.03,470.7022
B2B003062,D0069,P0002,15-03-2023,80,0.08,437.782
B2B003063,D0039,P0024,13-05-2024,80,0.11,168.6728
B2B003064,D0057,P0028,18-02-2023,35,0.2,209.576
B2B003065,D0048,P0049,17-04-2024,82,0.02,272.3322
B2B003066,D0021,P0024,23-10-2023,32,0.08,174.3584
B2B003067,D0008,P0027,14-03-2023,53,0.07,100.2912
B2B003068,D0051,P0011,19-03-2024,45,0.08,18.4828
B2B003069,D0025,P0009,12-01-2023,23,0.18,249.731
B2B003070,D0040,P0007,01-01-2024,16,0.13,33.4602
B2B003071,D0015,P0005,24-07-2023,96,0.16,72.618
B2B003072,D0050,P0044,05-03-2024,21,0.18,373.5674
B2B003073,D0052,P0046,19-08-2023,37,0.07,311.2152
B2B003074,D0053,P0038,13-03-2023,24,0.07,53.8098
B2B003075,D0067,P0001,30-05-2024,17,0.1,174.168
B2B003076,D0099,P0010,20-04-2024,55,0.1,321.264
B2B003077,D0070,P0037,11-01-2024,33,0.12,140.1488
B2B003078,D0053,P0024,15-06-2024,90,0.07,176.2536
B2B003079,D0049,P0008,14-01-2024,21,0.07,404.0199
B2B003080,D0059,P0001,15-11-2023,29,0.01,191.5848
B2B003081,D0025,P0018,06-02-2024,35,0.15,227.0605
B2B003082,D0087,P0011,30-04-2023,69,0.13,17.4783
B2B003083,D0078,P0048,03-01-2023,82,0.13,230.4021
B2B003084,D0008,P0012,07-08-2023,61,0.13,422.1762
B2B003085,D0013,P0012,09-03-2023,69,0.07,451.2918
B2B003086,D0012,P0043,11-02-2024,69,0.18,22.017
B2B003087,D0049,P0015,30-01-2024,48,0.19,80.2629
B2B003088,D0055,P0037,07-06-2024,68,0.13,138.5562
B2B003089,D0013,P0037,23-08-2023,73,0.18,130.5932
B2B003090,D0018,P0048,08-09-2023,59,0.16,222.4572
B2B003091,D0071,P0013,01-02-2024,22,0.03,405.363
B2B003092,D0083,P0027,02-05-2023,95,0.13,93.8208
B2B003093,D0025,P0042,31-05-2024,94,0.12,222.3232
B2B003094,D0071,P0004,06-04-2024,21,0.16,254.8056
B2B003095,D0089,P0023,17-12-2023,57,0.16,128.646
B2B003096,D0005,P0006,22-04-2023,58,0.05,82.118
B2B003097,D0054,P0040,16-03-2024,21,0.01,223.4133
B2B003098,D0082,P0020,26-03-2023,63,0.01,151.173
B2B003099,D0028,P0025,24-02-2024,72,0.18,191.4454
B2B003100,D0096,P0036,16-03-2024,94,0.08,373.6212
B2B003101,D0056,P0029,23-12-2023,76,0.09,273.2548
B2B003102,D0008,P0007,26-01-2023,16,0.1,34.614
B2B003103,D0058,P0015,16-10-2023,14,0.13,86.2083
B2B003104,D0076,P0026,02-04-2023,59,0.08,363.1608
B2B003105,D0033,P0002,06-01-2023,82,0.05,452.0575
B2B003106,D0094,P0043,30-03-2023,19,0.11,23.8965
B2B003107,D0017,P0011,31-07-2023,46,0.17,16.6747
B2B003108,D0085,P0029,17-02-2023,32,0.17,249.2324
B2B003109,D0031,P0020,20-08-2023,70,0.14,131.322
B2B003110,D0039,P0042,20-05-2024,69,0.07,234.9552
B2B003111,D0089,P0045,02-03-2023,65,0.09,124.488
B2B003112,D0074,P0004,02-07-2024,45,0.03,294.2398
B2B003113,D0064,P0044,26-08-2023,69,0.18,373.5674
B2B003114,D0007,P0019,02-06-2023,11,0.16,186.186
B2B003115,D0075,P0047,12-02-2023,44,0.02,159.4852
B2B003116,D0094,P0041,01-08-2023,95,0.04,67.008
B2B003117,D0014,P0022,07-06-2024,33,0.14,67.381
B2B003118,D0077,P0031,23-12-2023,49,0.04,295.392
B2B003119,D0075,P0015,05-09-2023,99,0.11,88.1901
B2B003120,D0093,P0048,02-03-2023,83,0.08,243.6436
B2B003121,D0093,P0019,07-12-2023,65,0.12,195.052
B2B003122,D0010,P0040,01-05-2023,98,0.11,200.8463
B2B003123,D0045,P0044,11-05-2023,37,0.18,373.5674
B2B003124,D0058,P0048,23-03-2024,86,0.15,225.1055
B2B003125,D0022,P0015,11-03-2024,82,0.19,80.2629
B2B003126,D0073,P0001,13-11-2023,47,0.13,168.3624
B2B003127,D0031,P0021,30-03-2024,71,0.11,275.7309
B2B003128,D0010,P0027,19-03-2023,39,0.2,86.272
B2B003129,D0022,P0032,09-09-2023,23,0.11,83.2684
B2B003130,D0082,P0039,25-05-2024,83,0.2,276.216
B2B003131,D0010,P0001,23-08-2023,58,0.19,156.7512
B2B003132,D0070,P0028,18-10-2023,93,0.09,238.3927
B2B003133,D0085,P0012,22-07-2023,21,0.16,407.6184
B2B003134,D0003,P0015,06-05-2023,98,0.16,83.2356
B2B003135,D0034,P0041,14-06-2024,24,0.18,57.236
B2B003136,D0040,P0036,27-09-2023,46,0.04,389.8656
B2B003137,D0052,P0030,27-08-2023,45,0.03,31.7772
B2B003138,D0053,P0048,19-05-2024,98,0.18,217.1606
B2B003139,D0058,P0024,26-03-2023,72,0.2,151.616
B2B003140,D0033,P0027,02-04-2023,78,0.13,93.8208
B2B003141,D0050,P0025,28-07-2023,66,0.13,203.1189
B2B003142,D0020,P0034,09-09-2023,36,0.09,432.2045
B2B003143,D0044,P0025,09-03-2023,27,0.09,212.4577
B2B003144,D0049,P0029,27-06-2024,73,0,300.28
B2B003145,D0029,P0007,19-06-2023,33,0.12,33.8448
B2B003146,D0018,P0007,10-11-2023,76,0.14,33.0756
B2B003147,D0038,P0018,04-02-2024,23,0.16,224.3892
B2B003148,D0087,P0016,03-10-2023,77,0.04,95.8752
B2B003149,D0050,P0019,20-01-2023,61,0.12,195.052
B2B003150,D0078,P0022,14-05-2024,17,0.16,65.814
B2B003151,D0071,P0028,30-07-2023,96,0.1,235.773
B2B003152,D0048,P0037,04-02-2023,56,0.08,146.5192
B2B003153,D0087,P0017,04-05-2024,15,0.2,127.264
B2B003154,D0060,P0015,24-04-2024,39,0.17,82.2447
B2B003155,D0081,P0031,11-01-2024,17,0.11,273.853
B2B003156,D0092,P0050,09-02-2023,64,0.15,85.493
B2B003157,D0092,P0034,08-03-2023,53,0.05,451.2025
B2B003158,D0049,P0015,03-11-2023,53,0.18,81.2538
B2B003159,D0079,P0035,14-04-2024,88,0.03,468.6652
B2B003160,D0036,P0004,27-06-2023,64,0.02,297.2732
B2B003161,D0077,P0026,01-12-2023,39,0.06,371.0556
B2B003162,D0067,P0042,14-03-2024,92,0.19,204.6384
B2B003163,D0050,P0003,25-02-2024,31,0.11,328.1252
B2B003164,D0005,P0022,09-05-2024,85,0.12,68.948
B2B003165,D0075,P0021,08-06-2023,74,0.14,266.4366
B2B003166,D0007,P0045,06-05-2023,48,0.14,117.648
B2B003167,D0075,P0010,26-06-2024,21,0.08,328.4032
B2B003168,D0001,P0021,21-12-2023,70,0.18,254.0442
B2B003169,D0098,P0050,07-09-2023,40,0.12,88.5104
B2B003170,D0099,P0049,16-01-2024,67,0.17,230.6487
B2B003171,D0075,P0043,14-02-2023,78,0.16,22.554
B2B003172,D0013,P0042,14-04-2023,59,0.15,214.744
B2B003173,D0056,P0036,25-02-2024,82,0.04,389.8656
B2B003174,D0051,P0009,17-07-2023,25,0.01,301.5045
B2B003175,D0060,P0035,12-05-2023,10,0.12,425.1808
B2B003176,D0081,P0038,08-02-2024,28,0.01,57.2814
B2B003177,D0045,P0035,07-06-2024,80,0.1,434.844
B2B003178,D0067,P0050,28-10-2023,73,0.13,87.5046
B2B003179,D0083,P0037,21-05-2024,52,0.17,132.1858
B2B003180,D0053,P0006,29-06-2023,54,0.06,81.2536
B2B003181,D0021,P0004,12-04-2023,80,0.15,257.839
B2B003182,D0050,P0007,11-06-2024,89,0.01,38.0754
B2B003183,D0084,P0043,21-02-2024,88,0.05,25.5075
B2B003184,D0047,P0045,25-06-2024,81,0.11,121.752
B2B003185,D0082,P0047,14-05-2023,48,0.06,152.9756
B2B003186,D0006,P0015,14-02-2023,86,0.06,93.1446
B2B003187,D0100,P0003,27-09-2023,55,0.2,294.944
B2B003188,D0031,P0030,03-04-2023,45,0.13,28.5012
B2B003189,D0050,P0007,11-09-2023,91,0.13,33.4602
B2B003190,D0087,P0005,27-01-2023,30,0.12,76.076
B2B003191,D0021,P0047,27-01-2023,95,0.01,161.1126
B2B003192,D0006,P0036,27-05-2024,65,0.09,369.5601
B2B003193,D0007,P0019,17-11-2023,44,0.03,215.0005
B2B003194,D0023,P0004,04-09-2023,87,0,303.34
B2B003195,D0075,P0011,25-05-2023,33,0.13,17.4783
B2B003196,D0020,P0031,25-03-2024,87,0.07,286.161
B2B003197,D0004,P0025,27-02-2023,69,0.13,203.1189
B2B003198,D0003,P0015,19-07-2023,43,0.08,91.1628
B2B003199,D0050,P0004,18-01-2024,55,0.17,251.7722
B2B003200,D0003,P0009,26-06-2023,80,0.15,258.8675
B2B003201,D0008,P0025,08-09-2023,93,0.13,203.1189
B2B003202,D0086,P0037,09-04-2023,38,0,159.26
B2B003203,D0097,P0044,03-08-2023,29,0.03,441.9029
B2B003204,D0009,P0035,28-04-2023,41,0.19,391.3596
B2B003205,D0093,P0014,17-07-2023,31,0.15,96.9425
B2B003206,D0093,P0041,29-05-2023,26,0.18,57.236
B2B003207,D0001,P0030,20-03-2023,82,0.16,27.5184
B2B003208,D0047,P0023,17-05-2023,81,0.15,130.1775
B2B003209,D0030,P0033,28-02-2023,11,0.02,41.0424
B2B003210,D0085,P0011,23-06-2024,83,0.06,18.8846
B2B003211,D0076,P0034,26-05-2024,78,0.18,389.459
B2B003212,D0001,P0007,03-01-2024,69,0.14,33.0756
B2B003213,D0063,P0041,19-09-2023,75,0.18,57.236
B2B003214,D0093,P0032,30-07-2023,42,0.15,79.526
B2B003215,D0034,P0034,21-08-2023,60,0.07,441.7035
B2B003216,D0099,P0026,20-12-2023,75,0.07,367.1082
B2B003217,D0078,P0027,02-01-2023,41,0.18,88.4288
B2B003218,D0027,P0035,11-10-2023,26,0.08,444.5072
B2B003219,D0055,P0030,28-09-2023,18,0.06,30.7944
B2B003220,D0013,P0010,13-01-2023,96,0.16,299.8464
B2B003221,D0013,P0026,08-06-2024,28,0.15,335.529
B2B003222,D0028,P0038,18-06-2024,82,0.12,50.9168
B2B003223,D0090,P0048,05-11-2023,18,0.07,246.2919
B2B003224,D0016,P0018,21-06-2023,82,0.14,229.7318
B2B003225,D0021,P0008,04-01-2023,50,0.09,395.3313
B2B003226,D0089,P0031,31-08-2023,36,0.05,292.315
B2B003227,D0013,P0039,29-08-2023,21,0.2,276.216
B2B003228,D0049,P0031,22-06-2024,48,0.12,270.776
B2B003229,D0048,P0020,28-11-2023,49,0.01,151.173
B2B003230,D0036,P0039,19-04-2023,81,0.14,296.9322
B2B003231,D0065,P0028,09-05-2023,76,0.03,254.1109
B2B003232,D0067,P0008,31-07-2023,88,0.05,412.7085
B2B003233,D0023,P0011,24-12-2023,96,0.01,19.8891
B2B003234,D0069,P0038,17-11-2023,36,0.03,56.1242
B2B003235,D0011,P0012,24-08-2023,60,0.18,397.9132
B2B003236,D0062,P0030,12-04-2023,98,0.13,28.5012
